Time(s),Sensor(g),Hammer(N)
2.507129184733778438e-01,2.105747546799999537e+00,-5.504521511818181168e+00
2.507519824993163504e-01,2.070116421999999901e+00,-5.525051903636362560e+00
2.507910465252549126e-01,2.067553909599999962e+00,-5.475113112727272302e+00
2.508301105511934193e-01,2.064991397199999579e+00,-5.398817737727272359e+00
2.508691745771319259e-01,2.089884374799999556e+00,-5.418238378636362818e+00
2.509082386030704326e-01,2.076949788399999886e+00,-5.487042934999998955e+00
2.509473026290089392e-01,2.062550909199999616e+00,-5.394933609545454090e+00
2.509863666549474459e-01,2.059866372399999701e+00,-5.675978027272726933e+00
2.510254306808859526e-01,2.054619323199999847e+00,-5.886275824545453617e+00
2.510644947068244592e-01,2.104405278399999801e+00,-5.814974328636362877e+00
2.511035587327630214e-01,2.084393276799999750e+00,-5.846047354090908144e+00
2.511426227587015281e-01,2.033143028799999641e+00,-5.843827852272726275e+00
2.511816867846400347e-01,2.070970592799999732e+00,-5.946479811363635903e+00
2.512207508105785414e-01,2.043149029599999889e+00,-5.893489205454544688e+00
2.512598148365170481e-01,2.077925983599999693e+00,-6.021387997727272179e+00
2.512988788624555547e-01,2.061940787199999736e+00,-6.050518959090908311e+00
2.513379428883940614e-01,2.040220443999999578e+00,-6.036924510454544368e+00
2.513770069143325681e-01,2.050958591199999681e+00,-6.021110559999999445e+00
2.514160709402711302e-01,2.067065811999999614e+00,-6.005851484999999101e+00
2.514551349662096369e-01,2.122098816399999865e+00,-6.001967356818180832e+00
2.514941989921481436e-01,2.055595518399999655e+00,-5.954525505454544287e+00
2.515332630180866502e-01,2.063527104399999867e+00,-6.006683798181817302e+00
2.515723270440251569e-01,2.074021202799999575e+00,-5.989482659090908712e+00
2.516113910699636635e-01,2.084759349999999678e+00,-6.019445933636363044e+00
2.516504550959021702e-01,2.105869571199999957e+00,-6.083811486363635446e+00
2.516895191218406769e-01,2.063405079999999892e+00,-5.977552836818181170e+00
2.517285831477791835e-01,2.062916982399999544e+00,-6.037756823636362569e+00
2.517676471737177457e-01,2.074509300399999923e+00,-6.013897179090908374e+00
2.518067111996562524e-01,2.102818961199999670e+00,-5.968119954090908230e+00
2.518457752255947590e-01,2.105747546799999537e+00,-5.905973903181817697e+00
2.518848392515332657e-01,2.080366471599999656e+00,-5.963958388181817227e+00
2.519239032774717724e-01,2.107699937199999596e+00,-5.925671981818180889e+00
2.519629673034102790e-01,2.101232643999999539e+00,-5.903199525909090362e+00
2.520020313293487857e-01,2.170420478799999664e+00,-5.841608350454544407e+00
2.520410953552872924e-01,2.133081012399999921e+00,-5.682081657272726183e+00
2.520801593812258545e-01,2.118438084399999699e+00,-5.718980874999998854e+00
2.521192234071643612e-01,2.139914378799999906e+00,-5.656002510909090120e+00
2.521582874331028679e-01,2.132592914799999573e+00,-5.676810340454544246e+00
2.521973514590413745e-01,2.195557505199999593e+00,-5.750331338181817742e+00
2.522364154849798812e-01,2.146503696399999939e+00,-5.717593686363635186e+00
2.522754795109183878e-01,2.157729941199999946e+00,-5.646847065909089913e+00
2.523145435368568945e-01,2.137473890799999943e+00,-5.729800946363635461e+00
2.523536075627954012e-01,2.157729941199999946e+00,-5.805818883636362671e+00
2.523926715887339078e-01,2.194459285599999809e+00,-5.811367638181817341e+00
2.524317356146724700e-01,2.113801157199999725e+00,-5.848544293636362745e+00
2.524707996406109767e-01,2.141256647199999641e+00,-5.855757674545453817e+00
2.525098636665494833e-01,2.118072011199999771e+00,-5.837446784545453404e+00
2.525489276924879900e-01,2.159682331599999561e+00,-5.834672407272726069e+00
2.525879917184264967e-01,2.182500894399999947e+00,-5.937046928636362964e+00
2.526270557443650033e-01,2.118682133199999651e+00,-6.056345151363635715e+00
2.526661197703035100e-01,2.149188233199999853e+00,-5.996696039999998895e+00
2.527051837962420167e-01,2.145527501199999687e+00,-5.867410059090908625e+00
2.527442478221805788e-01,2.197875968799999580e+00,-5.932330487272726494e+00
2.527833118481190855e-01,2.158218038799999849e+00,-5.992257036363635159e+00
2.528223758740575922e-01,2.138572110399999726e+00,-5.965900452272726362e+00
2.528614398999960988e-01,2.176399674399999817e+00,-5.969229704999999164e+00
2.529005039259346055e-01,2.186771748399999549e+00,-5.968397391818180964e+00
2.529395679518731122e-01,2.229602312799999542e+00,-5.910690344545454167e+00
2.529786319778116188e-01,2.194947383199999713e+00,-5.839111410909089805e+00
2.530176960037501255e-01,2.182866967599999874e+00,-5.840221161818180740e+00
2.530567600296886321e-01,2.181036601599999791e+00,-5.834949844999998803e+00
2.530958240556271943e-01,2.228504093199999758e+00,-5.869352123181817760e+00
2.531348880815657010e-01,2.217765945999999655e+00,-6.008625862272726437e+00
2.531739521075042076e-01,2.193483090399999558e+00,-6.038034261363635302e+00
2.532130161334427143e-01,2.198974188399999807e+00,-6.030543442727271497e+00
2.532520801593812210e-01,2.205197432799999913e+00,-5.990314972272726024e+00
2.532911441853197276e-01,2.241926777199999776e+00,-6.027214189999999583e+00
2.533302082112582343e-01,2.250834558399999796e+00,-5.978662587727272104e+00
2.533692722371967410e-01,2.208858164799999635e+00,-5.962016324090908093e+00
2.534083362631353031e-01,2.228015995599999854e+00,-5.960351697727271691e+00
2.534474002890738098e-01,2.214105213999999933e+00,-5.894598956363635622e+00
2.534864643150123165e-01,2.262304851999999755e+00,-5.864080806363635823e+00
2.535255283409508231e-01,2.234117215599999540e+00,-5.917071412272726150e+00
2.535645923668893298e-01,2.178718137999999804e+00,-5.941485932272726700e+00
2.536036563928278365e-01,2.196899773599999772e+00,-5.878507568181817078e+00
2.536427204187663431e-01,2.193483090399999558e+00,-5.958409633636362557e+00
2.536817844447048498e-01,2.240218435599999669e+00,-5.967565078636362763e+00
2.537208484706433564e-01,2.211298652799999598e+00,-6.080482233636362643e+00
2.537599124965819186e-01,2.195679529599999569e+00,-6.119323515454544449e+00
2.537989765225204253e-01,2.230822556799999745e+00,-6.155667857727271652e+00
2.538380405484589319e-01,2.255471485599999770e+00,-6.159551985909089922e+00
2.538771045743974386e-01,2.277069804399999953e+00,-6.170926932727271996e+00
2.539161686003359453e-01,2.248882167999999737e+00,-6.115439387272726179e+00
2.539552326262744519e-01,2.211786750399999946e+00,-6.107671130909089641e+00
2.539942966522129586e-01,2.236313654799999551e+00,-6.101844938636363125e+00
2.540333606781514653e-01,2.214349262799999885e+00,-6.168429993181817395e+00
2.540724247040900274e-01,2.230456483599999817e+00,-6.299103162727272220e+00
2.541114887300285341e-01,2.180060406399999540e+00,-6.284953838636362811e+00
2.541505527559670408e-01,2.167369868799999821e+00,-6.350151704545453413e+00
2.541896167819055474e-01,2.257057802799999902e+00,-6.485263877727271975e+00
2.542286808078440541e-01,2.229114215199999638e+00,-6.546022739999998841e+00
2.542677448337825608e-01,2.274873365199999942e+00,-6.574598825909090394e+00
2.543068088597210674e-01,2.233751142399999612e+00,-6.623427865909089718e+00
2.543458728856595741e-01,2.265599510799999550e+00,-6.633415624090908125e+00
2.543849369115980807e-01,2.329174223199999894e+00,-6.681412350909090136e+00
2.544240009375366429e-01,2.271700730799999679e+00,-6.700278116363635128e+00
2.544630649634751496e-01,2.277679926399999832e+00,-6.731073704090908549e+00
2.545021289894136562e-01,2.224721336799999616e+00,-6.725802387272726612e+00
2.545411930153521629e-01,2.254861363599999891e+00,-6.708878685909089867e+00
2.545802570412906696e-01,2.290370463999999551e+00,-6.680025162272726469e+00
2.546193210672291762e-01,2.264379266799999790e+00,-6.655888079999999540e+00
2.546583850931676829e-01,2.294153220399999693e+00,-6.652003951818181271e+00
2.546974491191061896e-01,2.273165023599999834e+00,-6.551571494545453511e+00
2.547365131450447517e-01,2.353457078799999547e+00,-6.501632703636362365e+00
2.547755771709832584e-01,2.372614909599999766e+00,-6.353758394999998949e+00
2.548146411969217651e-01,2.348210029599999693e+00,-6.337944444545454026e+00
2.548537052228602717e-01,2.333445077199999940e+00,-6.340163946363635894e+00
2.548927692487987784e-01,2.337837955599999962e+00,-6.306871419090907871e+00
2.549318332747372851e-01,2.358582103599999868e+00,-6.303542166363635069e+00
2.549708973006757917e-01,2.351260639599999536e+00,-6.312420173636362541e+00
2.550099613266142984e-01,2.355043395999999678e+00,-6.304374479545453269e+00
2.550490253525528050e-01,2.325757539999999679e+00,-6.341828572727272295e+00
2.550880893784913672e-01,2.355775542399999534e+00,-6.294664159090908484e+00
2.551271534044298739e-01,2.387501886399999940e+00,-6.309645796363635206e+00
2.551662174303683805e-01,2.379936373599999655e+00,-6.395651491818180823e+00
2.552052814563068872e-01,2.362852957599999915e+00,-6.427556830454544290e+00
2.552443454822453939e-01,2.382132812799999666e+00,-6.411742879999999367e+00
2.552834095081839005e-01,2.370784543599999683e+00,-6.438931777272726364e+00
2.553224735341224072e-01,2.339058199599999721e+00,-6.434215335909089895e+00
2.553615375600609139e-01,2.325391466799999751e+00,-6.371514409545453894e+00
2.554006015859994760e-01,2.285367463599999649e+00,-6.367352843636362891e+00
2.554396656119379827e-01,2.287441878399999684e+00,-6.393709427727271688e+00
2.554787296378764894e-01,2.275117413999999894e+00,-6.338221882272726759e+00
2.555177936638149960e-01,2.269016193999999764e+00,-6.389547861818180685e+00
2.555568576897535027e-01,2.270602511199999896e+00,-6.413130068636363035e+00
2.555959217156920094e-01,2.282438877999999782e+00,-6.354035832727271682e+00
2.556349857416305160e-01,2.285489487999999625e+00,-6.367075405909090158e+00
2.556740497675690227e-01,2.260840559199999600e+00,-6.281624585909090008e+00
2.557131137935075849e-01,2.260230437199999720e+00,-6.284676400909090077e+00
2.557521778194460915e-01,2.243635118799999884e+00,-6.300490351363635888e+00
2.557912418453845982e-01,2.233751142399999612e+00,-6.293554408181817550e+00
2.558303058713231048e-01,2.201170627599999818e+00,-6.271359389999998868e+00
2.558693698972616115e-01,2.185917577599999717e+00,-6.267752699545453332e+00
2.559084339232001182e-01,2.148334062399999578e+00,-6.217536470909090340e+00
2.559474979491386248e-01,2.155777550799999887e+00,-6.225582164999998724e+00
2.559865619750771315e-01,2.169566307999999832e+00,-6.163436114090908191e+00
2.560256260010156382e-01,2.134911378399999560e+00,-6.164268427272726392e+00
2.560646900269542003e-01,2.137717939599999895e+00,-6.128201522727271922e+00
2.561037540528927070e-01,2.115997596399999736e+00,-6.170372057272726529e+00
2.561428180788312137e-01,2.119048206399999579e+00,-6.194509139545453458e+00
2.561818821047697203e-01,2.110994595999999834e+00,-6.235292485454544398e+00
2.562209461307082270e-01,2.104405278399999801e+00,-6.249441809545453808e+00
2.562600101566467337e-01,2.094765350799999926e+00,-6.268862450454544266e+00
2.562990741825852403e-01,2.087687935599999545e+00,-6.284398963181817344e+00
2.563381382085237470e-01,2.068286055999999817e+00,-6.304651917272726003e+00
2.563772022344623092e-01,2.039610321999999698e+00,-6.289947717727272014e+00
2.564162662604008158e-01,2.047541907999999911e+00,-6.235292485454544398e+00
2.564553302863393225e-01,2.055107420799999751e+00,-6.232240670454544329e+00
2.564943943122778292e-01,2.035705541199999580e+00,-6.180914690909090403e+00
2.565334583382163358e-01,2.023869174399999693e+00,-6.187850634090907853e+00
2.565725223641548425e-01,1.998488099200000034e+00,-6.263868571363635951e+00
2.566115863900933491e-01,2.000440489599999871e+00,-6.302709853181817756e+00
2.566506504160318558e-01,2.000318465199999896e+00,-6.359029711818180886e+00
2.566897144419703625e-01,1.979452292799999791e+00,-6.300767789090908622e+00
2.567287784679089246e-01,1.961514705999999997e+00,-6.310755547272726140e+00
2.567678424938474313e-01,1.940648533599999892e+00,-6.338499319999999493e+00
2.568069065197859380e-01,1.928568118000000053e+00,-6.390935050454544353e+00
2.568459705457244446e-01,1.915633531599999939e+00,-6.356532772272726284e+00
2.568850345716629513e-01,1.923321068799999978e+00,-6.314639675454544410e+00
2.569240985976014580e-01,1.918196043999999878e+00,-6.372346722727272095e+00
2.569631626235399646e-01,1.911240653199999917e+00,-6.396483804999999023e+00
2.570022266494784713e-01,1.893669139600000051e+00,-6.391767363636362553e+00
2.570412906754170335e-01,1.891716749199999992e+00,-6.369017469999999292e+00
2.570803547013555401e-01,1.866945795999999991e+00,-6.340441384090908628e+00
2.571194187272940468e-01,1.846689745599999988e+00,-6.387883235454544284e+00
2.571584827532325535e-01,1.845103428400000078e+00,-6.410078253636362966e+00
2.571975467791710601e-01,1.825213451200000003e+00,-6.411742879999999367e+00
2.572366108051095668e-01,1.809716352399999950e+00,-6.395928929545453556e+00
2.572756748310480734e-01,1.813499108800000093e+00,-6.364855904090908290e+00
2.573147388569865801e-01,1.794829375599999999e+00,-6.309923234090907940e+00
2.573538028829250868e-01,1.790558521599999953e+00,-6.267197824090907865e+00
2.573928669088636489e-01,1.778478105999999892e+00,-6.275798393636362604e+00
2.574319309348021556e-01,1.753585128399999915e+00,-6.285786151818181011e+00
2.574709949607406623e-01,1.765055422000000096e+00,-6.234460172272726197e+00
2.575100589866791689e-01,1.765909592799999928e+00,-6.376230850909090364e+00
2.575491230126176756e-01,1.753951201600000065e+00,-6.402309997272726427e+00
2.575881870385561823e-01,1.736989810000000078e+00,-6.302432415454545023e+00
2.576272510644946889e-01,1.735647541599999899e+00,-6.327124373181817418e+00
2.576663150904331956e-01,1.720760564799999948e+00,-6.294386721363635750e+00
2.577053791163717578e-01,1.710388490799999994e+00,-6.370404658636362960e+00
2.577444431423102644e-01,1.715635540000000070e+00,-6.348209640454544278e+00
2.577835071682487711e-01,1.709778368799999893e+00,-6.235569923181817131e+00
2.578225711941872778e-01,1.690986611200000045e+00,-6.299103162727272220e+00
2.578616352201257844e-01,1.685007415599999891e+00,-6.327679248636362885e+00
2.579006992460642911e-01,1.668534121600000031e+00,-6.252771062272726610e+00
2.579397632720027977e-01,1.685617537599999993e+00,-6.205606648636362799e+00
2.579788272979413044e-01,1.652182851999999924e+00,-6.218368784090908541e+00
2.580178913238798111e-01,1.653037022799999978e+00,-6.223917538636363211e+00
2.580569553498183732e-01,1.382264879200000074e+00,-6.230853481818180661e+00
2.580960193757568799e-01,1.128454127199999935e+00,-6.299658038181817687e+00
2.581350834016953866e-01,1.229124257200000070e+00,-6.268862450454544266e+00
2.581741474276338932e-01,1.427291882800000078e+00,-6.283289212272726409e+00
2.582132114535723999e-01,2.053521103599999620e+00,-6.228079104545453326e+00
2.582522754795109066e-01,1.569694357599999979e+00,-6.165655615909090059e+00
2.582913395054494132e-01,1.225097451999999976e+00,-6.172036683636362930e+00
2.583304035313879199e-01,2.774319234399999612e+00,-6.154835544545453452e+00
2.583694675573264821e-01,3.448504044399999913e+00,-6.165100740454544592e+00
2.584085315832649887e-01,1.240594550800000029e+00,-6.160106861363635389e+00
2.584475956092034954e-01,-2.188172731999999954e-01,-6.178140313636363068e+00
2.584866596351420021e-01,4.242513147999999457e-01,-6.216704157727272140e+00
2.585257236610805087e-01,1.298800189600000099e+00,-6.366520530454544691e+00
2.585647876870190154e-01,2.058036006399999618e+00,-6.403697185909090095e+00
2.586038517129575220e-01,2.733441060399999678e+00,-6.356255334545453550e+00
2.586429157388960287e-01,2.847899947599999759e+00,-6.289947717727272014e+00
2.586819797648345354e-01,2.370174421599999803e+00,-6.306593981363635137e+00
2.587210437907730975e-01,2.077437885999999789e+00,-6.258874692272726747e+00
2.587601078167116042e-01,1.882320870400000068e+00,-6.273024016363635269e+00
2.587991718426501109e-01,1.706849783200000026e+00,-6.226414478181816925e+00
2.588382358685886175e-01,1.949068217200000008e+00,-6.277740457727271739e+00
2.588772998945271242e-01,1.834243256799999999e+00,-6.202832271363635464e+00
2.589163639204656309e-01,1.050968633200000113e+00,-6.259707005454544948e+00
2.589554279464041375e-01,3.812987259999999767e-01,-6.298270849545454020e+00
2.589944919723426442e-01,3.266317947999999860e-01,-6.301600102272726822e+00
2.590335559982812064e-01,3.898404339999999579e-01,-6.283011774545453676e+00
2.590726200242197130e-01,5.495703736000000506e-01,-6.314917113181817143e+00
2.591116840501582197e-01,8.132651020000000175e-01,-6.239454051363635401e+00
